Order_ID,Date,Customer_Segment,Drone_Model,Delivery_Time_Min,Order_Value_USD,Distance_KM,Weather_Condition,Traffic_Density,Customer_Rating,Kitchen_ID,Promo_Code_Used,Refund_Issued,Late_Delivery
NN-3618,2025-08-13,Individual,Heavy-Lift,29.0,131.5,14.97,Rainy,Medium,5.0,KITCH-5,Yes,Yes,False
NN-3619,2025-08-07,Corporate,Heavy-Lift,39.0,127.28,11.31,Stormy,High,1.0,KITCH-3,Yes,Yes,True
NN-3620,2025-03-04,VIP,Swift-X,32.0,209.45,2.34,Clear,Medium,3.0,KITCH-3,No,No,False
NN-3621,2025-08-13,Corporate,Swift-X,32.0,262.13,6.95,Clear,Low,2.0,KITCH-2,No,Yes,False
NN-3622,2025-12-10,Individual,Swift-X,25.0,200.34,10.45,Rainy,Medium,3.0,KITCH-4,Yes,Yes,False
NN-3623,2025-03-11,Corporate,Swift-X,39.0,262.56,6.22,High Winds,High,2.0,KITCH-5,Yes,No,True
NN-3624,2025-05-05,VIP,Heavy-Lift,29.0,112.47,5.11,High Winds,High,4.0,KITCH-1,Yes,No,False
NN-3625,2025-10-11,VIP,Heavy-Lift,16.0,177.47,9.46,High Winds,High,3.0,KITCH-4,No,Yes,False
NN-3626,2025-08-02,Unknown,Eco-Glide,39.0,159.89,14.55,Stormy,Medium,3.0,KITCH-3,No,Yes,True
NN-3627,2025-10-13,VIP,Swift-X,31.0,47.97,1.7,Stormy,Low,2.0,KITCH-3,No,No,False
NN-3628,2025-10-13,Individual,Swift-X,20.0,186.99,12.2,Clear,Low,5.0,KITCH-4,Yes,Yes,False
NN-3629,2025-12-19,Unknown,Swift-X,20.0,213.69,11.54,Clear,Medium,3.0,KITCH-4,No,Yes,False
NN-3630,2025-06-02,VIP,Swift-X,27.0,195.94,14.98,Rainy,High,5.0,KITCH-2,No,No,False
NN-3631,2025-12-27,Individual,Swift-X,29.0,232.75,14.51,High Winds,Low,1.0,KITCH-5,No,No,False
NN-3632,2025-05-11,Unknown,Swift-X,26.0,190.69,12.1,Clear,Medium,1.0,KITCH-2,No,Yes,False
NN-3633,2025-08-13,Individual,Eco-Glide,28.0,62.02,8.64,Stormy,Low,3.0,KITCH-3,Yes,No,False
NN-3634,2025-12-03,Corporate,Swift-X,41.0,74.69,4.12,Clear,High,3.0,KITCH-3,Yes,Yes,True
NN-3635,2025-03-02,Corporate,Eco-Glide,35.0,197.1,9.0,Clear,Medium,3.0,KITCH-4,Yes,Yes,False
NN-3636,2025-07-07,Corporate,Swift-X,26.0,115.12,12.14,Clear,High,3.0,KITCH-3,No,No,False
NN-3637,2025-05-20,Unknown,Swift-X,34.0,65.31,14.01,Rainy,High,2.0,KITCH-2,Yes,No,False
NN-3638,2025-12-26,Individual,Swift-X,14.0,154.55,12.49,Rainy,Medium,3.0,KITCH-3,Yes,No,False
NN-3639,2025-12-22,VIP,Eco-Glide,28.0,186.35,3.99,Rainy,Medium,4.0,KITCH-5,No,Yes,False
NN-3640,2025-06-17,Unknown,Eco-Glide,43.0,128.83,9.78,Stormy,High,3.0,KITCH-3,No,No,True
NN-3641,2025-03-03,Corporate,Heavy-Lift,22.0,228.71,5.95,Clear,Low,5.0,KITCH-3,No,Yes,False
NN-3642,2025-11-07,Individual,Heavy-Lift,16.0,209.16,1.33,Clear,High,1.0,KITCH-4,Yes,No,False
NN-3643,2025-11-04,Unknown,Eco-Glide,18.0,129.87,4.06,Clear,Medium,4.0,KITCH-5,No,Yes,False
NN-3644,2025-09-01,VIP,Eco-Glide,14.0,237.49,2.82,Rainy,Low,3.0,KITCH-1,No,No,False
NN-3645,2025-03-31,Individual,Swift-X,24.0,210.42,13.25,Rainy,High,3.0,KITCH-1,Yes,Yes,True
NN-3646,2025-06-28,Individual,Heavy-Lift,21.0,207.55,4.9,Rainy,Low,3.0,KITCH-3,Yes,Yes,False
NN-3647,2025-09-02,VIP,Heavy-Lift,10.0,186.12,5.27,High Winds,Medium,2.0,KITCH-5,Yes,No,False
NN-3648,2025-12-03,Unknown,Swift-X,25.0,47.9,14.93,High Winds,Medium,4.0,KITCH-3,No,No,False
NN-3649,2025-02-03,Unknown,Heavy-Lift,34.0,222.61,6.62,High Winds,Medium,5.0,KITCH-5,Yes,No,False
NN-3650,2025-12-27,Individual,Swift-X,15.0,140.89,1.34,Rainy,High,1.0,KITCH-2,Yes,No,False
NN-3651,2025-04-12,Individual,Swift-X,40.0,285.37,5.26,Clear,Medium,1.0,KITCH-1,Yes,Yes,True
NN-3652,2025-06-23,Unknown,Heavy-Lift,30.0,253.59,2.91,Rainy,Medium,4.0,KITCH-2,Yes,Yes,False
NN-3653,2025-02-27,Corporate,Eco-Glide,35.0,194.86,2.67,Rainy,High,2.0,KITCH-4,Yes,No,False
NN-3654,2025-10-05,Individual,Swift-X,18.0,109.31,2.31,Clear,Medium,4.0,KITCH-3,No,No,False
NN-3655,2025-01-09,Unknown,Swift-X,33.0,96.95,9.68,Rainy,Medium,2.0,KITCH-5,Yes,Yes,False
NN-3656,2025-06-10,Unknown,Eco-Glide,14.0,131.8,3.91,Rainy,High,5.0,KITCH-1,No,Yes,False
NN-3657,2025-01-05,Corporate,Swift-X,33.0,166.52,6.37,High Winds,Medium,3.0,KITCH-4,No,No,False
NN-3658,2025-11-07,Individual,Heavy-Lift,26.0,120.5,13.53,High Winds,High,4.0,KITCH-4,Yes,No,False
NN-3659,2025-09-01,Corporate,Swift-X,30.0,176.31,7.27,Clear,Low,2.0,KITCH-2,No,Yes,False
NN-3660,2025-08-07,Corporate,Swift-X,13.0,87.17,14.29,Clear,Medium,5.0,KITCH-1,No,No,False
NN-3661,2025-03-16,VIP,Eco-Glide,16.0,294.32,8.32,Clear,High,5.0,KITCH-2,Yes,Yes,False
NN-3662,2025-02-12,Unknown,Heavy-Lift,30.0,72.52,6.9,Clear,High,5.0,KITCH-1,No,No,False
NN-3663,2025-04-01,Individual,Eco-Glide,15.0,282.65,11.93,Rainy,Low,3.0,KITCH-5,No,Yes,False
NN-3664,2025-03-07,Corporate,Heavy-Lift,29.0,277.96,2.25,Clear,Low,4.0,KITCH-5,Yes,No,False
NN-3665,2025-02-20,Corporate,Heavy-Lift,11.0,178.97,2.48,High Winds,High,3.0,KITCH-1,No,No,False
NN-3666,2025-08-08,Individual,Heavy-Lift,33.0,229.85,10.52,High Winds,High,3.0,KITCH-4,No,No,False
NN-3667,2025-11-28,VIP,Heavy-Lift,12.0,156.19,8.16,Rainy,Medium,3.0,KITCH-5,No,Yes,False
NN-3668,2025-06-20,Unknown,Eco-Glide,30.0,205.66,12.5,High Winds,High,3.0,KITCH-4,No,Yes,False
NN-3669,2025-01-14,Individual,Eco-Glide,31.0,131.85,14.3,High Winds,Low,2.0,KITCH-3,Yes,Yes,False
NN-3670,2025-11-20,Unknown,Swift-X,18.0,121.8,6.75,Clear,High,3.0,KITCH-3,No,Yes,False
NN-3671,2025-10-10,Corporate,Heavy-Lift,30.0,192.45,9.73,Rainy,High,1.0,KITCH-3,No,Yes,False
NN-3672,2025-08-08,VIP,Swift-X,27.0,172.02,8.36,Stormy,Medium,5.0,KITCH-5,No,No,False
NN-3673,2025-05-16,Individual,Swift-X,19.0,192.78,15.24,High Winds,Low,3.0,KITCH-5,No,Yes,False
NN-3674,2025-01-28,Corporate,Heavy-Lift,14.0,118.1,13.08,High Winds,Medium,2.0,KITCH-3,No,Yes,False
NN-3675,2025-08-25,Individual,Swift-X,5.0,138.57,14.24,Stormy,High,3.0,KITCH-2,No,No,False
NN-3676,2025-01-03,Corporate,Eco-Glide,28.0,66.39,4.84,Clear,Low,3.0,KITCH-5,Yes,No,False
NN-3677,2025-04-01,Corporate,Swift-X,9.0,58.33,12.25,Stormy,High,4.0,KITCH-1,Yes,No,False
NN-3678,2025-02-27,Individual,Heavy-Lift,25.0,109.63,5.0,High Winds,High,2.0,KITCH-4,No,Yes,False
NN-3679,2025-11-06,Individual,Eco-Glide,22.0,63.93,4.19,Clear,Low,5.0,KITCH-3,No,No,False
NN-3680,2025-06-17,VIP,Heavy-Lift,31.0,71.46,14.7,High Winds,High,1.0,KITCH-4,No,No,False
NN-3681,2025-10-10,VIP,Swift-X,21.0,252.3,1.48,Stormy,Medium,4.0,KITCH-5,Yes,Yes,False
NN-3682,2025-08-22,Corporate,Eco-Glide,21.0,54.91,15.01,Stormy,Medium,3.0,KITCH-4,Yes,No,False
NN-3683,2025-06-12,Corporate,Swift-X,32.0,213.03,3.33,Clear,High,5.0,KITCH-5,Yes,No,False
NN-3684,2025-01-17,Individual,Swift-X,28.0,114.5,12.92,Rainy,Medium,4.0,KITCH-1,Yes,Yes,False
NN-3685,2025-07-03,Individual,Eco-Glide,28.0,267.24,5.15,Rainy,High,2.0,KITCH-5,No,Yes,False
NN-3686,2025-09-22,Individual,Swift-X,29.0,168.67,6.22,Clear,Medium,3.0,KITCH-5,No,No,False
NN-3687,2025-12-17,VIP,Swift-X,9.0,122.92,4.3,Clear,Low,1.0,KITCH-1,Yes,Yes,False
NN-3688,2025-06-09,Unknown,Swift-X,32.0,177.0,9.57,High Winds,Low,5.0,KITCH-5,No,No,False
NN-3689,2025-08-14,Unknown,Eco-Glide,31.0,142.4,6.18,Clear,Medium,3.0,KITCH-1,No,Yes,False
NN-3690,2025-12-09,VIP,Heavy-Lift,14.0,188.9,10.6,Clear,Medium,1.0,KITCH-4,No,No,False
NN-3691,2025-09-12,Individual,Heavy-Lift,22.0,74.21,1.42,Rainy,Low,1.0,KITCH-5,No,Yes,False
NN-3692,2025-08-30,Unknown,Eco-Glide,24.0,299.23,2.12,Clear,Low,5.0,KITCH-3,Yes,No,False
NN-3693,2025-07-29,Corporate,Swift-X,23.0,153.52,2.63,Clear,Low,3.0,KITCH-1,Yes,Yes,False
NN-3694,2025-09-15,Unknown,Eco-Glide,28.0,133.8,7.19,High Winds,Low,2.0,KITCH-5,Yes,Yes,False
NN-3695,2025-04-14,Individual,Swift-X,39.0,226.1,12.85,Clear,Medium,5.0,KITCH-1,Yes,No,True
NN-3696,2025-01-29,Corporate,Heavy-Lift,35.0,137.79,13.9,Clear,High,5.0,KITCH-1,Yes,No,False
NN-3697,2025-04-25,Individual,Heavy-Lift,11.0,257.48,4.7,Stormy,High,3.0,KITCH-2,No,No,False
NN-3698,2025-07-21,Individual,Eco-Glide,31.0,160.84,9.41,Rainy,Medium,5.0,KITCH-5,No,No,False
NN-3699,2025-11-17,Individual,Swift-X,38.0,228.49,12.19,Clear,Medium,3.0,KITCH-1,No,No,True
NN-3700,2025-04-18,Corporate,Swift-X,28.0,72.4,5.33,Rainy,High,3.0,KITCH-1,Yes,Yes,False
NN-3701,2025-10-09,Unknown,Heavy-Lift,35.0,260.76,7.05,Rainy,High,3.0,KITCH-2,No,Yes,False
NN-3702,2025-03-26,Corporate,Heavy-Lift,45.0,232.61,8.69,Stormy,Low,4.0,KITCH-5,No,No,True
NN-3703,2025-11-04,Individual,Swift-X,35.0,98.99,3.13,Clear,Low,2.0,KITCH-5,No,Yes,False
NN-3704,2025-02-23,VIP,Heavy-Lift,27.0,82.05,1.57,Clear,Medium,5.0,KITCH-5,No,Yes,False
NN-3705,2025-11-05,Individual,Swift-X,35.0,125.65,3.39,Clear,Low,4.0,KITCH-1,No,No,False
NN-3706,2025-05-09,VIP,Eco-Glide,26.0,293.9,10.16,Rainy,High,3.0,KITCH-1,No,No,False
NN-3707,2025-04-06,Unknown,Swift-X,25.0,110.49,2.25,Stormy,Medium,3.0,KITCH-4,Yes,No,False
NN-3708,2025-01-27,Corporate,Eco-Glide,21.0,161.31,3.91,Stormy,Low,3.0,KITCH-5,Yes,Yes,False
NN-3709,2025-06-29,VIP,Eco-Glide,40.0,52.66,6.03,Clear,Medium,1.0,KITCH-1,Yes,Yes,True
NN-3710,2025-02-12,Individual,Swift-X,16.0,146.29,2.31,High Winds,Low,1.0,KITCH-4,Yes,No,False
NN-3711,2025-02-20,Corporate,Swift-X,40.0,190.69,3.94,Clear,Medium,2.0,KITCH-5,No,No,True
NN-3712,2025-01-04,Corporate,Swift-X,29.0,288.05,14.23,Stormy,Low,3.0,KITCH-5,No,No,False
NN-3713,2025-12-01,Corporate,Swift-X,11.0,176.77,1.48,Rainy,High,4.0,KITCH-1,Yes,No,False
NN-3714,2025-08-24,Individual,Eco-Glide,28.0,253.87,10.54,Clear,Medium,1.0,KITCH-5,Yes,No,False
NN-3715,2025-02-09,Individual,Swift-X,3.0,184.52,6.7,Stormy,Medium,3.0,KITCH-3,Yes,Yes,False
NN-3716,2025-07-14,Individual,Heavy-Lift,31.0,55.4,10.82,Clear,High,2.0,KITCH-1,No,Yes,False
NN-3717,2025-11-10,Individual,Heavy-Lift,33.0,125.33,9.62,Clear,High,5.0,KITCH-1,No,Yes,False
NN-3718,2025-03-07,VIP,Swift-X,19.0,191.77,4.4,Rainy,Medium,2.0,KITCH-5,Yes,Yes,False
NN-3719,2025-07-13,Individual,Heavy-Lift,26.0,287.4,13.32,High Winds,Low,5.0,KITCH-4,Yes,Yes,False
NN-3720,2025-11-22,Unknown,Heavy-Lift,44.0,264.08,8.23,Clear,Medium,3.0,KITCH-4,Yes,No,True
NN-3721,2025-07-27,Individual,Eco-Glide,19.0,103.23,12.96,Clear,Low,3.0,KITCH-5,No,Yes,False
NN-3722,2025-11-28,Individual,Swift-X,14.0,101.13,7.01,Clear,Medium,5.0,KITCH-2,No,No,False
NN-3723,2025-03-11,Individual,Eco-Glide,39.0,96.3,15.28,Stormy,Medium,4.0,KITCH-4,Yes,Yes,True
NN-3724,2025-09-14,Individual,Heavy-Lift,44.0,280.24,12.22,Rainy,High,5.0,KITCH-2,Yes,Yes,True
NN-3725,2025-11-07,Unknown,Eco-Glide,25.0,262.43,15.01,Rainy,Medium,3.0,KITCH-5,No,Yes,True
NN-3726,2025-07-31,VIP,Swift-X,35.0,242.6,8.55,Clear,Medium,1.0,KITCH-3,Yes,No,False
NN-3727,2025-12-27,VIP,Swift-X,38.0,145.15,7.97,Clear,High,4.0,KITCH-3,Yes,No,True
NN-3728,2025-12-07,Unknown,Swift-X,17.0,173.62,12.0,Clear,Low,3.0,KITCH-4,Yes,Yes,False
NN-3729,2025-11-01,VIP,Swift-X,20.0,163.4,13.79,High Winds,Low,4.0,KITCH-3,Yes,No,False
NN-3730,2025-09-15,Individual,Heavy-Lift,37.0,109.62,14.99,Clear,Medium,1.0,KITCH-2,No,Yes,True
NN-3731,2025-02-12,Unknown,Swift-X,41.0,173.78,5.84,High Winds,Low,3.0,KITCH-3,Yes,No,True
NN-3732,2025-09-24,VIP,Heavy-Lift,30.0,52.78,12.62,High Winds,Medium,3.0,KITCH-5,Yes,No,False
NN-3733,2025-07-17,Unknown,Swift-X,16.0,78.61,4.21,Rainy,Medium,3.0,KITCH-5,Yes,No,False
NN-3734,2025-06-08,Corporate,Eco-Glide,44.0,271.08,9.0,Clear,Low,4.0,KITCH-5,Yes,Yes,True
NN-3735,2025-01-19,Unknown,Eco-Glide,19.0,236.68,3.77,High Winds,Low,3.0,KITCH-1,Yes,No,False
NN-3736,2025-08-23,Individual,Eco-Glide,21.0,152.83,6.17,High Winds,Medium,3.0,KITCH-3,Yes,Yes,False
NN-3737,2025-10-09,VIP,Eco-Glide,28.0,176.87,14.52,Clear,Low,4.0,KITCH-3,Yes,Yes,False
NN-3738,2025-03-20,Individual,Swift-X,40.0,139.35,3.29,Stormy,High,3.0,KITCH-4,No,No,True
NN-3739,2025-09-05,Corporate,Swift-X,33.0,233.9,10.24,Clear,Medium,3.0,KITCH-5,No,Yes,False
NN-3740,2025-07-05,Corporate,Eco-Glide,29.0,244.97,9.68,Clear,Medium,2.0,KITCH-3,No,No,False
NN-3741,2025-08-12,VIP,Heavy-Lift,29.0,239.64,2.93,Rainy,High,5.0,KITCH-4,Yes,Yes,False
NN-3742,2025-09-12,Unknown,Swift-X,25.0,229.27,5.86,Stormy,High,1.0,KITCH-1,Yes,No,False
NN-3743,2025-12-22,Individual,Swift-X,30.0,97.15,9.25,High Winds,Medium,5.0,KITCH-2,Yes,No,False
NN-3744,2025-04-17,VIP,Heavy-Lift,0.0,131.18,3.88,Clear,Medium,1.0,KITCH-4,No,Yes,False
NN-3745,2025-03-28,Corporate,Swift-X,22.0,164.81,12.65,Stormy,High,2.0,KITCH-3,No,Yes,False
NN-3746,2025-11-23,Individual,Swift-X,27.0,129.35,15.1,Clear,Medium,3.0,KITCH-3,No,Yes,False
NN-3747,2025-06-21,VIP,Swift-X,13.0,237.51,4.27,High Winds,Low,1.0,KITCH-4,No,No,False
NN-3748,2025-05-17,Unknown,Swift-X,24.0,128.99,3.87,Rainy,Low,3.0,KITCH-1,No,No,True
NN-3749,2025-11-22,VIP,Swift-X,22.0,80.25,7.71,Stormy,High,1.0,KITCH-3,Yes,No,False
NN-3750,2025-02-23,VIP,Heavy-Lift,42.0,146.76,11.89,Stormy,High,1.0,KITCH-1,Yes,No,True
NN-3751,2025-07-08,Individual,Swift-X,40.0,294.88,5.23,Rainy,Low,3.0,KITCH-4,No,Yes,True
NN-3752,2025-10-11,Unknown,Eco-Glide,20.0,102.6,1.48,Rainy,Medium,3.0,KITCH-5,Yes,No,False
NN-3753,2025-02-23,Unknown,Eco-Glide,23.0,201.1,8.94,Rainy,High,3.0,KITCH-4,Yes,Yes,False
NN-3754,2025-08-06,Individual,Swift-X,24.0,155.41,14.88,High Winds,Low,1.0,KITCH-5,Yes,Yes,False
NN-3755,2025-07-22,Unknown,Heavy-Lift,20.0,63.11,6.8,Stormy,High,3.0,KITCH-1,Yes,Yes,False
NN-3756,2025-06-06,VIP,Heavy-Lift,26.0,169.41,7.21,Stormy,Low,2.0,KITCH-3,Yes,Yes,False
NN-3757,2025-06-19,Unknown,Swift-X,17.0,224.05,15.06,Clear,High,3.0,KITCH-3,No,No,False
NN-3758,2025-03-23,Unknown,Heavy-Lift,13.0,175.87,11.13,Clear,High,2.0,KITCH-5,No,No,False
NN-3759,2025-04-02,Unknown,Eco-Glide,31.0,267.39,11.48,Stormy,Medium,1.0,KITCH-2,No,No,False
NN-3760,2025-03-05,Corporate,Swift-X,31.0,118.68,9.25,Stormy,Medium,2.0,KITCH-4,Yes,Yes,False
NN-3761,2025-10-18,Individual,Heavy-Lift,16.0,66.99,15.14,Stormy,Low,5.0,KITCH-2,Yes,No,False
NN-3762,2025-10-01,Corporate,Heavy-Lift,33.0,283.82,11.05,Stormy,Medium,3.0,KITCH-1,No,Yes,False
NN-3763,2025-01-19,Corporate,Eco-Glide,18.0,141.44,14.0,Rainy,Medium,1.0,KITCH-1,No,No,False
NN-3764,2025-07-18,Individual,Heavy-Lift,27.0,191.98,11.2,Clear,Low,4.0,KITCH-2,Yes,Yes,False
NN-3765,2025-01-29,Corporate,Swift-X,33.0,246.96,11.71,Clear,Low,3.0,KITCH-4,Yes,No,False
NN-3766,2025-06-07,Individual,Swift-X,24.0,127.7,5.35,Stormy,High,1.0,KITCH-4,No,No,False
NN-3767,2025-03-19,Individual,Heavy-Lift,29.0,227.62,5.54,Clear,High,1.0,KITCH-4,No,No,False
NN-3768,2025-03-30,Unknown,Eco-Glide,19.0,79.53,12.4,High Winds,High,2.0,KITCH-5,Yes,No,False
NN-3769,2025-11-22,VIP,Swift-X,23.0,119.28,5.44,Clear,Low,4.0,KITCH-3,No,Yes,False
NN-3770,2025-07-04,VIP,Eco-Glide,22.0,81.9,9.25,Stormy,High,5.0,KITCH-3,Yes,Yes,False
NN-3771,2025-11-03,VIP,Heavy-Lift,17.0,251.86,4.77,Clear,Low,3.0,KITCH-5,Yes,No,False
NN-3772,2025-04-06,Corporate,Eco-Glide,23.0,101.78,12.88,Clear,Low,3.0,KITCH-4,No,No,False
NN-3773,2025-08-17,Individual,Eco-Glide,9.0,227.94,2.78,Stormy,Low,1.0,KITCH-3,No,No,False
NN-3774,2025-08-26,Corporate,Swift-X,20.0,285.54,13.06,High Winds,High,2.0,KITCH-4,Yes,No,False
NN-3775,2025-10-17,VIP,Eco-Glide,22.0,179.58,9.82,Clear,Low,4.0,KITCH-3,Yes,Yes,False
NN-3776,2025-10-09,VIP,Swift-X,22.0,182.71,3.87,High Winds,Medium,3.0,KITCH-3,Yes,No,False
NN-3777,2025-06-18,Unknown,Heavy-Lift,22.0,162.56,8.95,High Winds,High,2.0,KITCH-5,No,No,False
NN-3778,2025-04-10,Unknown,Heavy-Lift,24.0,128.1,5.24,High Winds,Medium,4.0,KITCH-5,Yes,Yes,False
NN-3779,2025-03-25,Corporate,Heavy-Lift,29.0,166.29,5.83,High Winds,High,1.0,KITCH-3,Yes,Yes,False
NN-3780,2025-02-17,Corporate,Swift-X,33.0,198.72,6.23,Rainy,High,1.0,KITCH-3,No,Yes,False
NN-3781,2025-10-21,Unknown,Eco-Glide,18.0,296.43,2.11,Clear,High,2.0,KITCH-3,Yes,No,False
NN-3782,2025-09-27,Corporate,Swift-X,12.0,284.13,15.3,High Winds,Low,2.0,KITCH-1,No,No,False
NN-3783,2025-12-24,Corporate,Eco-Glide,14.0,264.85,1.65,High Winds,Medium,4.0,KITCH-1,No,Yes,False
NN-3784,2025-06-03,VIP,Eco-Glide,20.0,271.73,10.67,Clear,Low,3.0,KITCH-3,No,No,False
NN-3785,2025-09-22,Individual,Swift-X,21.0,164.3,6.51,Clear,High,5.0,KITCH-4,Yes,No,False
NN-3786,2025-11-09,Individual,Swift-X,17.0,212.65,10.44,Stormy,Low,4.0,KITCH-4,Yes,No,False
NN-3787,2025-07-31,VIP,Heavy-Lift,12.0,273.24,6.29,High Winds,Medium,5.0,KITCH-2,Yes,Yes,False
NN-3788,2025-04-09,VIP,Swift-X,20.0,145.2,10.83,High Winds,Low,1.0,KITCH-5,Yes,No,False
NN-3789,2025-09-12,Corporate,Swift-X,26.0,290.25,11.63,Clear,Medium,5.0,KITCH-2,Yes,No,False
NN-3790,2025-01-07,VIP,Swift-X,30.0,151.03,11.07,Clear,Medium,1.0,KITCH-2,Yes,No,False
NN-3791,2025-04-11,Corporate,Swift-X,19.0,198.28,2.83,Clear,Medium,2.0,KITCH-1,Yes,No,False
NN-3792,2025-02-04,Unknown,Swift-X,20.0,226.0,10.59,Stormy,Low,1.0,KITCH-1,No,Yes,False
NN-3793,2025-02-23,Unknown,Swift-X,15.0,287.4,5.2,High Winds,Medium,3.0,KITCH-3,No,No,False
NN-3794,2025-02-23,Corporate,Swift-X,24.0,107.38,1.61,Stormy,Medium,4.0,KITCH-1,No,No,False
NN-3795,2025-01-02,Unknown,Swift-X,16.0,235.26,7.13,Stormy,High,2.0,KITCH-4,No,Yes,False
NN-3796,2025-01-24,Unknown,Heavy-Lift,30.0,177.81,7.4,Clear,Low,1.0,KITCH-5,No,Yes,False
NN-3797,2025-10-31,Unknown,Heavy-Lift,7.0,113.48,7.88,Clear,Low,4.0,KITCH-2,No,No,False
NN-3798,2025-05-30,Corporate,Swift-X,21.0,243.03,11.28,Clear,Medium,1.0,KITCH-3,Yes,Yes,False
NN-3799,2025-08-09,Corporate,Swift-X,24.0,185.82,5.62,Rainy,Low,1.0,KITCH-1,No,No,True
NN-3800,2025-05-08,Individual,Swift-X,26.0,213.55,5.71,Clear,Medium,4.0,KITCH-1,No,No,False
NN-3801,2025-04-17,Individual,Heavy-Lift,25.0,127.34,2.07,High Winds,Medium,3.0,KITCH-4,Yes,No,True
NN-3802,2025-06-17,Corporate,Swift-X,28.0,167.72,11.02,Rainy,High,4.0,KITCH-5,Yes,No,False
NN-3803,2025-04-11,VIP,Heavy-Lift,14.0,202.43,9.32,Rainy,Low,4.0,KITCH-3,No,Yes,False
NN-3804,2025-06-19,Unknown,Eco-Glide,24.0,148.25,6.2,High Winds,Low,3.0,KITCH-2,Yes,No,False
NN-3805,2025-04-15,Individual,Heavy-Lift,7.0,95.58,11.28,Stormy,High,5.0,KITCH-4,No,Yes,False
NN-3806,2025-09-29,VIP,Heavy-Lift,25.0,290.22,8.88,Clear,Medium,2.0,KITCH-2,No,No,True
NN-3807,2025-06-21,VIP,Swift-X,16.0,175.42,7.91,Stormy,Medium,4.0,KITCH-1,Yes,No,False
NN-3808,2025-07-16,Individual,Eco-Glide,34.0,232.15,8.51,Clear,Medium,3.0,KITCH-4,No,No,False
NN-3809,2025-07-28,Corporate,Eco-Glide,19.0,149.82,10.3,High Winds,Medium,4.0,KITCH-1,Yes,No,False
NN-3810,2025-08-19,Individual,Swift-X,23.0,135.56,10.64,High Winds,Medium,3.0,KITCH-3,No,Yes,False
NN-3811,2025-08-09,VIP,Swift-X,18.0,148.83,5.33,Clear,Low,3.0,KITCH-1,Yes,No,False
NN-3812,2025-09-21,Unknown,Swift-X,42.0,149.35,3.21,Rainy,Medium,1.0,KITCH-1,Yes,Yes,True
NN-3813,2025-08-18,Corporate,Swift-X,21.0,183.77,3.44,Clear,Low,1.0,KITCH-2,No,Yes,False
NN-3814,2025-04-24,Unknown,Swift-X,43.0,183.58,10.34,High Winds,High,2.0,KITCH-3,No,Yes,True
NN-3815,2025-07-10,Corporate,Heavy-Lift,33.0,171.77,13.68,Rainy,Medium,3.0,KITCH-3,No,Yes,False
NN-3816,2025-06-09,Corporate,Heavy-Lift,29.0,79.37,7.06,Rainy,Low,4.0,KITCH-2,Yes,Yes,False
NN-3817,2025-01-13,Individual,Swift-X,28.0,171.5,3.62,Clear,Low,3.0,KITCH-5,No,Yes,False
NN-3818,2025-02-19,Corporate,Swift-X,28.0,170.01,12.02,Stormy,Low,3.0,KITCH-5,No,Yes,False
NN-3819,2025-05-30,Individual,Swift-X,5.0,77.16,13.1,Rainy,Low,5.0,KITCH-5,Yes,No,False
NN-3820,2025-01-22,Individual,Eco-Glide,22.0,282.82,13.79,Rainy,Medium,3.0,KITCH-5,No,No,False
NN-3821,2025-07-06,Unknown,Swift-X,33.0,199.26,9.88,Clear,Low,5.0,KITCH-4,Yes,Yes,False
NN-3822,2025-06-15,VIP,Heavy-Lift,24.0,213.17,13.51,Clear,High,5.0,KITCH-5,Yes,Yes,False
NN-3823,2025-10-21,Unknown,Heavy-Lift,10.0,147.46,1.42,Rainy,High,4.0,KITCH-1,Yes,No,False
NN-3824,2025-10-19,Individual,Swift-X,24.0,276.79,2.73,Rainy,High,4.0,KITCH-4,Yes,No,False
NN-3825,2025-04-15,VIP,Swift-X,42.0,207.67,2.52,Rainy,Low,3.0,KITCH-1,No,No,True
NN-3826,2025-09-06,VIP,Swift-X,37.0,241.14,11.39,High Winds,Medium,1.0,KITCH-2,No,No,True
NN-3827,2025-12-16,Individual,Swift-X,24.0,138.98,2.2,Stormy,Low,2.0,KITCH-1,Yes,Yes,False
NN-3828,2025-12-18,VIP,Swift-X,34.0,289.8,8.3,Rainy,Low,4.0,KITCH-1,No,Yes,False
NN-3829,2025-07-23,Unknown,Swift-X,21.0,254.22,7.96,Stormy,Low,3.0,KITCH-1,No,Yes,False
NN-3830,2025-09-16,Individual,Eco-Glide,7.0,262.76,5.64,Clear,High,3.0,KITCH-4,Yes,No,False
NN-3831,2025-07-12,VIP,Heavy-Lift,15.0,88.91,13.65,Clear,High,3.0,KITCH-1,Yes,Yes,False
NN-3832,2025-09-13,VIP,Heavy-Lift,40.0,114.1,3.64,High Winds,High,5.0,KITCH-5,No,Yes,True
NN-3833,2025-05-27,Individual,Eco-Glide,22.0,117.83,6.24,Stormy,High,5.0,KITCH-4,No,Yes,False
NN-3834,2025-04-21,VIP,Swift-X,22.0,114.08,12.27,Stormy,High,2.0,KITCH-3,Yes,Yes,False
NN-3835,2025-03-08,Corporate,Swift-X,22.0,263.13,1.64,Rainy,High,4.0,KITCH-4,No,No,False
NN-3836,2025-10-06,Individual,Heavy-Lift,44.0,53.13,10.82,Stormy,High,1.0,KITCH-4,Yes,No,True
